tweet_id,favorites,retweet_count
729838605770891264,1560,335
729823566028484608,3559,1107
729463711119904772,5202,2058
729113531270991872,1702,286
728986383096946689,2821,728
728760639972315136,4184,1518
728751179681943552,2470,604
728653952833728512,2993,930
728409960103686147,4386,1794
728387165835677696,3324,862
728046963732717569,3829,1063
728035342121635841,4058,1480
727685679342333952,2657,560
727644517743104000,5264,1563
727524757080539137,3999,1059
727314416056803329,2994,661
727286334147182592,2742,733
727175381690781696,3500,1218
727155742655025152,3254,1176
726935089318363137,6153,2162
726887082820554753,3457,1348
726828223124897792,3210,901
726224900189511680,3966,1022
725842289046749185,6350,2373
725786712245440512,3751,1226
725729321944506368,4665,1577
725458796924002305,1279,549
724983749226668032,3354,1144
724771698126512129,2103,559
724405726123311104,4756,1485
724049859469295616,3869,1587
724046343203856385,2395,507
724004602748780546,3749,1375
723912936180330496,3500,1105
723688335806480385,6902,2605
723673163800948736,2725,804
723179728551723008,4747,1661
722974582966214656,3692,1406
722613351520608256,4475,1465
721503162398597120,4142,1616
721001180231503872,2291,545
720785406564900865,2782,684
720775346191278080,2210,552
720415127506415616,3698,1338
720389942216527872,5722,2221
720340705894408192,2565,854
720059472081784833,3464,1001
720043174954147842,4456,1780
719991154352222208,4377,1569
719704490224398336,4055,1268
719551379208073216,4549,1686
719367763014393856,2545,675
719339463458033665,3993,1099
719332531645071360,3099,835
718971898235854848,3126,959
718939241951195136,4680,1553
718631497683582976,16916,7096
718613305783398402,2185,423
718540630683709445,2192,909
718460005985447936,2422,465
718454725339934721,4394,1354
718246886998687744,1710,437
718234618122661888,3467,896
717841801130979328,2222,538
717790033953034240,2568,973
717537687239008257,5170,1627
717428917016076293,1441,398
717421804990701568,2801,739
717047459982213120,5633,1708
717009362452090881,2912,856
716802964044845056,3871,1030
716791146589110272,8239,1472
716730379797970944,1111,392
716447146686459905,11732,5212
716439118184652801,2137,183
716285507865542656,2496,948
716080869887381504,6091,1676
715928423106027520,2863,773
715758151270801409,3341,1265
715733265223708672,4167,1504
715704790270025728,2501,506
715696743237730304,3493,1143
715680795826982913,3888,1425
715360349751484417,4911,1386
715342466308784130,2715,611
715220193576927233,2155,576
715200624753819648,4635,1653
715009755312439296,3723,1078
714982300363173890,3338,915
714962719905021952,6562,3763
714957620017307648,3720,1263
714631576617938945,2942,876
714606013974974464,3270,814
714485234495041536,2398,997
714258258790387713,2739,661
714251586676113411,2954,749
714214115368108032,2075,786
714141408463036416,3887,1249
713919462244790272,2966,705
713909862279876608,1705,477
713900603437621249,2544,644
713761197720473600,4356,1218
713411074226274305,3999,1161
713177543487135744,6482,2550
713175907180089344,3982,1309
712809025985978368,17123,5977
712717840512598017,11058,4438
712668654853337088,3728,1086
712438159032893441,4766,1394
712309440758808576,217,24
712097430750289920,3368,916
712092745624633345,2633,789
712085617388212225,2935,429
712065007010385924,2019,560
711998809858043904,0,119
711968124745228288,7217,2050
711743778164514816,2552,889
711732680602345472,7900,3626
711694788429553666,29604,16338
711652651650457602,3456,810
711363825979756544,3243,1003
711306686208872448,2975,664
711008018775851008,2665,549
710997087345876993,4102,1242
710844581445812225,2296,601
710833117892898816,2407,466
710658690886586372,2085,509
710609963652087808,4329,2126
710588934686908417,4088,1666
710296729921429505,2142,658
710283270106132480,1934,472
710272297844797440,4043,1114
710269109699739648,2141,996
710153181850935296,2630,796
710140971284037632,2463,788
710117014656950272,4928,1757
709918798883774466,3133,969
709901256215666688,597,90
709852847387627521,3154,1074
709566166965075968,3174,1050
709556954897764353,2937,966
709519240576036864,1347,216
709449600415961088,1961,509
709409458133323776,2378,604
709225125749587968,2150,516
709207347839836162,11210,5100
709198395643068416,2208,576
709179584944730112,1816,593
709158332880297985,1827,359
709042156699303936,4222,1454
708853462201716736,1634,585
708845821941387268,2686,795
708834316713893888,1496,442
708810915978854401,14885,6166
708738143638450176,2481,727
708711088997666817,2288,631
708479650088034305,2287,610
708469915515297792,2755,716
708400866336894977,14367,8914
708356463048204288,3230,1178
708349470027751425,2137,664
708149363256774660,3893,1390
708130923141795840,3030,769
708119489313951744,2422,870
708109389455101952,1762,493
708026248782585858,3975,1720
707995814724026368,2797,990
707983188426153984,43,2
707969809498152960,2427,856
707776935007539200,2933,853
707741517457260545,2234,546
707738799544082433,3650,2164
707693576495472641,3037,902
707629649552134146,2301,773
707610948723478529,15253,5624
707420581654872064,2017,613
707411934438625280,2065,533
707387676719185920,3136,1123
707377100785885184,2935,959
707315916783140866,2233,565
707297311098011648,2510,699
707059547140169728,2348,611
707038192327901184,1970,701
707021089608753152,3645,1207
707014260413456384,2064,535
706904523814649856,13152,7015
706901761596989440,1846,509
706681918348251136,2954,879
706644897839910912,2297,963
706593038911545345,1935,568
706538006853918722,3124,1269
706516534877929472,2818,916
706346369204748288,3084,825
706310011488698368,19107,7012
706291001778950144,1529,426
706265994973601792,2446,831
706169069255446529,3522,1983
706166467411222528,4619,1421
706153300320784384,1329,337
705975130514706432,2798,652
705970349788291072,2857,784
705898680587526145,2123,487
705786532653883392,1761,459
705591895322394625,2819,1006
705475953783398401,2669,808
705442520700944385,3979,1431
705428427625635840,3414,1494
705239209544720384,2681,665
705223444686888960,2325,706
705102439679201280,1927,468
705066031337840642,1967,549
704871453724954624,3902,998
704859558691414016,2014,469
704847917308362754,4590,1342
704819833553219584,2380,883
704761120771465216,5973,2582
704499785726889984,2586,879
704491224099647488,670,68
704480331685040129,3063,959
704364645503647744,7175,3177
704347321748819968,1408,305
704134088924532736,1356,403
704113298707505153,1668,511
704054845121142784,2630,831
703774238772166656,1663,397
703769065844768768,2927,1002
703631701117943808,2317,587
703611486317502464,3446,1351
703425003149250560,3409,1203
703407252292673536,2212,612
703382836347330562,3142,1009
703356393781329922,1725,338
703268521220972544,1791,488
703079050210877440,6661,2747
703041949650034688,23742,11112
702932127499816960,2300,636
702899151802126337,1452,402
702684942141153280,2904,949
702671118226825216,1962,498
702598099714314240,11021,3084
702539513671897089,2582,850
702332542343577600,2862,1361
702321140488925184,2944,934
702276748847800320,2226,684
702217446468493312,4265,1201
701981390485725185,3076,873
701952816642965504,3441,912
701889187134500865,3171,1241
701805642395348998,3058,1487
701601587219795968,1882,411
701570477911896070,2511,821
701545186879471618,2391,534
701214700881756160,10992,4553
700890391244103680,1985,500
700864154249383937,2341,548
700847567345688576,2218,443
700796979434098688,2185,846
700747788515020802,20511,8287
700518061187723268,2328,710
700505138482569216,2049,516
700462010979500032,3694,1601
700167517596164096,2362,639
700151421916807169,2005,594
700143752053182464,6736,2387
700062718104104960,2387,596
700029284593901568,1872,523
700002074055016451,2960,1183
699801817392291840,2712,835
699788877217865730,2002,464
699779630832685056,2444,1087
699775878809702401,1769,530
699691744225525762,9239,4073
699446877801091073,5364,2344
699434518667751424,1984,458
699423671849451520,1219,282
699413908797464576,1882,555
699370870310113280,1696,383
699323444782047232,2834,775
699088579889332224,2025,551
699079609774645248,2204,560
699072405256409088,2646,1063
699060279947165696,3360,1587
699036661657767936,2354,1077
698989035503689728,3012,859
698953797952008193,2415,801
698907974262222848,2287,544
698710712454139905,2213,603
698703483621523456,1292,332
698635131305795584,1159,305
698549713696649216,2089,546
698355670425473025,1664,389
698342080612007937,2032,853
698262614669991936,4296,1755
698195409219559425,15146,5353
698178924120031232,2533,664
697995514407682048,1376,299
697990423684476929,2956,1152
697943111201378304,2152,596
697881462549430272,2726,1036
697630435728322560,1559,488
697616773278015490,2835,905
697596423848730625,2699,1110
697575480820686848,1843,445
697516214579523584,1833,975
697482927769255936,2186,591
697463031882764288,3087,1245
697270446429966336,4252,1682
697259378236399616,2959,880
697255105972801536,2786,1037
697242256848379904,2272,604
696900204696625153,2860,913
696894894812565505,2118,610
696886256886657024,4358,1600
696877980375769088,2204,627
696754882863349760,1341,323
696744641916489729,1854,823
696713835009417216,2130,574
696518437233913856,3550,1537
696490539101908992,1107,121
696488710901260288,2264,907
696405997980676096,2862,1032
696100768806522880,1729,579
695816827381944320,2699,1031
695794761660297217,2850,689
695767669421768709,1671,653
695629776980148225,4105,1853
695446424020918272,4009,1624
695409464418041856,7782,3184
695314793360662529,3276,1279
695095422348574720,2403,534
695074328191332352,2555,972
695064344191721472,1450,520
695051054296211456,2377,710
694925794720792577,2433,805
694905863685980160,2470,819
694669722378485760,32168,12814
694356675654983680,1363,245
694352839993344000,1842,534
694342028726001664,1428,424
694329668942569472,1783,443
694206574471057408,3731,1829
694183373896572928,2650,831
694001791655137281,3055,910
693993230313091072,1696,354
693942351086120961,1576,322
693647888581312512,2405,511
693644216740769793,1225,114
693642232151285760,2288,372
693629975228977152,2218,715
693622659251335168,1399,331
693590843962331137,4536,1748
693582294167244802,1489,219
693486665285931008,1599,556
693280720173801472,3033,1103
693267061318012928,2156,718
693262851218264065,2005,444
693231807727280129,2596,657
693155686491000832,7110,2846
693109034023534592,1527,547
693095443459342336,1655,398
692919143163629568,2442,683
692905862751522816,2191,773
692901601640583168,1587,531
692894228850999298,2032,700
692828166163931137,2591,781
692752401762250755,6130,3232
692568918515392513,3947,1372
692535307825213440,2833,1217
692530551048294401,1651,361
692423280028966913,1340,192
692417313023332352,8427,3079
692187005137076224,2282,734
692158366030913536,1926,709
692142790915014657,1475,349
692041934689402880,3054,1117
692017291282812928,2613,851
691820333922455552,3544,1459
691793053716221953,7317,3758
691756958957883396,2545,873
691675652215414786,1759,455
691483041324204033,2141,493
691459709405118465,3648,998
691444869282295808,2377,734
691416866452082688,17427,6767
691321916024623104,2323,587
691096613310316544,2685,782
691090071332753408,1557,299
690989312272396288,5308,2560
690959652130045952,3237,1094
690938899477221376,3698,1716
690932576555528194,2965,883
690735892932222976,3409,1125
690728923253055490,1939,457
690690673629138944,2091,734
690649993829576704,1177,244
690607260360429569,275,14
690597161306841088,1739,539
690400367696297985,1708,395
690374419777196032,2901,754
690360449368465409,2391,777
690348396616552449,1339,457
690248561355657216,1500,363
690021994562220032,2526,910
690015576308211712,2245,649
690005060500217858,3305,1526
689999384604450816,1268,323
689993469801164801,1325,396
689977555533848577,1233,402
689905486972461056,2212,608
689877686181715968,2744,1023
689835978131935233,1970,677
689661964914655233,2928,838
689659372465688576,9301,3423
689623661272240129,1996,569
689599056876867584,10522,4951
689557536375177216,1856,394
689517482558820352,3067,1273
689289219123089408,2030,830
689283819090870273,2948,981
689280876073582592,1787,631
689275259254616065,1030,218
689255633275777024,2287,961
689154315265683456,2793,882
689143371370250240,1831,449
688916208532455424,2437,761
688908934925697024,1899,697
688898160958271489,1883,701
688894073864884227,2020,613
688828561667567616,1253,312
688804835492233216,870,165
688789766343622656,2005,594
688547210804498433,2344,612
688519176466644993,2103,647
688385280030670848,8326,4016
688211956440801280,2038,731
688179443353796608,1926,520
688116655151435777,2558,686
688064179421470721,1553,314
687841446767013888,4901,2207
687826841265172480,2470,996
687818504314159109,2240,851
687807801670897665,2132,641
687732144991551489,1586,585
687704180304273409,2193,757
687664829264453632,1762,464
687494652870668288,1725,519
687480748861947905,1445,215
687476254459715584,1780,472
687460506001633280,1847,485
687399393394311168,1707,541
687317306314240000,18220,8188
687312378585812992,3929,1703
687127927494963200,4863,2014
687124485711986689,1977,455
687109925361856513,5258,2198
687102708889812993,2118,855
687096057537363968,2030,546
686947101016735744,7792,2849
686760001961103360,3175,1241
686749460672679938,3138,1295
686730991906516992,3724,1072
686683045143953408,2553,719
686618349602762752,3343,1220
686606069955735556,1708,482
686394059078897668,1556,626
686386521809772549,2934,774
686377065986265092,1996,502
686358356425093120,1947,579
686286779679375361,3633,1494
686050296934563840,2029,650
686035780142297088,1035,101
686034024800862208,2780,1014
686007916130873345,2235,356
686003207160610816,1646,555
685973236358713344,1891,467
685943807276412928,1466,525
685906723014619143,6756,2547
685681090388975616,1842,108
685667379192414208,2141,507
685663452032069632,2918,1310
685641971164143616,2646,688
685547936038666240,29695,13857
685532292383666176,2750,1031
685325112850124800,8480,3521
685321586178670592,2396,573
685315239903100929,2963,930
685307451701334016,1875,386
685268753634967552,2763,1051
685198997565345792,2090,585
685169283572338688,3695,1257
684969860808454144,2165,322
684959798585110529,6160,2758
684940049151070208,2892,921
684926975086034944,3125,409
684914660081053696,3159,1304
684902183876321280,1666,457
684880619965411328,1881,712
684830982659280897,31634,19313
684800227459624960,2458,893
684594889858887680,7999,3115
684588130326986752,3735,1258
684567543613382656,2708,1083
684538444857667585,2381,838
684481074559381504,3487,1052
684460069371654144,1777,492
684241637099323392,7336,2900
684225744407494656,1112,182
684222868335505415,3427,1218
684200372118904832,1928,926
684195085588783105,1715,448
684188786104872960,3130,1026
684177701129875456,1822,583
684147889187209216,2664,1342
684122891630342144,1816,416
684097758874210310,3696,1269
683857920510050305,3434,997
683852578183077888,1751,311
683849932751646720,2353,840
683834909291606017,2353,1001
683828599284170753,2529,959
683773439333797890,2987,1201
683742671509258241,5832,2954
683515932363329536,6670,2570
683498322573824003,2855,859
683481228088049664,2393,886
683462770029932544,2179,608
683449695444799489,3506,1432
683391852557561860,6866,2143
683357973142474752,2611,812
683142553609318400,2580,922
683111407806746624,3063,810
683098815881154561,1951,580
683078886620553216,1801,512
683030066213818368,1947,650
682962037429899265,33001,14629
682808988178739200,1588,149
682788441537560576,2232,1002
682750546109968385,1363,387
682697186228989953,1180,327
682662431982772225,2735,968
682638830361513985,1855,528
682429480204398592,3097,1021
682406705142087680,6786,1559
682393905736888321,2013,580
682389078323662849,1498,419
682303737705140231,2757,873
682259524040966145,3693,1059
682242692827447297,2893,1022
682088079302213632,16378,8722
682059653698686977,4439,1513
682047327939461121,2875,835
682032003584274432,5929,1759
682003177596559360,2795,1343
681981167097122816,2532,906
681891461017812993,2207,735
681694085539872773,11506,3609
681679526984871937,1589,392
681654059175129088,2360,807
681610798867845120,1691,411
681579835668455424,3175,1157
681523177663676416,12883,5111
681340665377193984,1477,246
681339448655802368,8381,3641
681320187870711809,2352,660
681302363064414209,3514,1598
681297372102656000,2898,838
681281657291280384,2903,979
681261549936340994,1294,234
681242418453299201,1321,464
681231109724700672,2182,430
681193455364796417,3328,1304
680970795137544192,2164,576
680959110691590145,4141,1786
680940246314430465,2854,917
680934982542561280,1865,387
680913438424612864,2152,552
680889648562991104,1564,316
680836378243002368,3114,1163
680805554198020098,1919,594
680801747103793152,2135,729
680798457301471234,2544,928
680609293079592961,2348,619
680583894916304897,3228,1170
680497766108381184,3790,1702
680494726643068929,1538,429
680473011644985345,2296,655
680440374763077632,1292,425
680221482581123072,1319,254
680206703334408192,2528,1020
680191257256136705,1937,435
680176173301628928,3468,1367
680161097740095489,2093,652
680145970311643136,3231,1532
680130881361686529,2061,838
680115823365742593,2446,811
680100725817409536,3222,1223
680085611152338944,11505,8006
680070545539371008,2330,761
679877062409191424,1734,568
679872969355714560,1964,587
679862121895714818,2192,540
679854723806179328,2549,1080
679844490799091713,2135,677
679828447187857408,32374,12339
679777920601223168,2792,974
679736210798047232,1871,706
679729593985699840,1952,732
679722016581222400,1498,421
679530280114372609,4270,1845
679527802031484928,2361,644
679511351870550016,2995,1116
679503373272485890,2836,1311
679475951516934144,1874,567
679462823135686656,28762,16736
679405845277462528,2109,1048
679158373988876288,18996,7115
679148763231985668,2490,900
679132435750195208,2626,1012
679111216690831360,5301,2262
679062614270468097,15141,7082
679047485189439488,2020,581
679001094530465792,2540,1074
678991772295516161,2020,996
678969228704284672,1465,404
678800283649069056,2298,802
678798276842360832,3100,1009
678774928607469569,2511,803
678767140346941444,3154,1203
678764513869611008,1453,410
678755239630127104,6364,2881
678740035362037760,3321,1465
678708137298427904,5006,2147
678675843183484930,2537,1291
678643457146150913,1827,352
678446151570427904,3586,1348
678424312106393600,4887,2225
678410210315247616,3746,1583
678399652199309312,71801,28072
678396796259975168,1423,365
678389028614488064,1673,371
678380236862578688,2183,805
678341075375947776,1538,468
678334497360859136,1158,222
678278586130948096,10190,5405
678255464182861824,1419,322
678023323247357953,1697,336
678021115718029313,12067,5514
677961670166224897,3075,1496
677918531514703872,1189,352
677895101218201600,4291,1803
677716515794329600,2717,853
677700003327029250,3037,1262
677698403548192770,1086,281
677687604918272002,2210,735
677673981332312066,2964,1322
677662372920729601,1738,831
677644091929329666,1661,715
677573743309385728,1900,587
677565715327688705,1158,404
677557565589463040,2173,994
677547928504967168,6172,3229
677530072887205888,941,196
677335745548390400,2684,1522
677334615166730240,1196,246
677331501395156992,963,202
677328882937298944,3256,1314
677314812125323265,1461,459
677301033169788928,1087,350
677269281705472000,1762,626
677228873407442944,3144,1428
677187300187611136,2431,794
676975532580409345,2468,930
676957860086095872,1978,712
676949632774234114,1155,344
676948236477857792,1912,760
676946864479084545,1534,320
676942428000112642,1831,659
676936541936185344,11322,4345
676916996760600576,2635,1589
676897532954456065,1993,630
676864501615042560,1839,613
676821958043033607,20210,13523
676819651066732545,1616,590
676811746707918848,1278,370
676776431406465024,4436,1775
676617503762681856,2564,840
676613908052996102,960,170
676606785097199616,1679,384
676603393314578432,1019,332
676593408224403456,4035,1843
676590572941893632,814,106
676588346097852417,2035,680
676582956622721024,1048,247
676575501977128964,2277,973
676533798876651520,1660,483
676496375194980353,1336,458
676470639084101634,10332,4095
676440007570247681,1531,580
676430933382295552,1232,300
676263575653122048,1840,473
676237365392908289,1058,241
676219687039057920,69112,27243
676215927814406144,1526,508
676191832485810177,2001,897
676146341966438401,1716,573
676121918416756736,1910,1009
676101918813499392,2531,1032
676098748976615425,2617,1226
676089483918516224,1151,382
675898130735476737,1406,496
675891555769696257,1872,748
675888385639251968,2069,821
675878199931371520,3679,1216
675870721063669760,1429,487
675853064436391936,2373,1115
675849018447167488,840,122
675845657354215424,1994,763
675822767435051008,1349,467
675820929667219457,931,201
675798442703122432,9108,2998
675781562965868544,1423,413
675740360753160193,1034,289
675710890956750848,1640,707
675707330206547968,1746,587
675706639471788032,565,82
675534494439489536,1623,351
675531475945709568,1042,322
675522403582218240,912,245
675517828909424640,1115,400
675501075957489664,15130,5116
675497103322386432,2748,1108
675489971617296384,1119,524
675483430902214656,1612,834
675432746517426176,1333,494
675372240448454658,1493,447
675362609739206656,917,189
675354435921575936,28976,14666
675349384339542016,3446,1962
675334060156301312,2424,1112
675166823650848770,3098,1355
675153376133427200,5470,2222
675149409102012420,3276,1474
675147105808306176,828,193
675146535592706048,1038,248
675145476954566656,1871,764
675135153782571009,1138,403
675113801096802304,1694,677
675111688094527488,846,209
675109292475830276,2457,981
675047298674663426,910,268
675015141583413248,2357,1016
675006312288268288,855,195
675003128568291329,1357,397
674999807681908736,1940,939
674805413498527744,736,305
674800520222154752,2630,733
674793399141146624,2160,932
674790488185167872,964,214
674788554665512960,704,180
674781762103414784,1751,1019
674774481756377088,960,398
674767892831932416,1590,680
674764817387900928,682,198
674754018082705410,1200,377
674752233200820224,1273,388
674743008475090944,1230,454
674742531037511680,420,42
674739953134403584,948,321
674737130913071104,564,79
674690135443775488,1003,406
674670581682434048,1414,557
674664755118911488,795,200
674646392044941312,1232,420
674644256330530816,905,236
674638615994089473,1482,499
674632714662858753,1315,492
674606911342424069,827,85
674468880899788800,5455,1758
674447403907457024,931,307
674436901579923456,962,337
674422304705744896,1251,454
674416750885273600,587,113
674410619106390016,1043,388
674394782723014656,1304,479
674372068062928900,740,275
674330906434379776,484,64
674318007229923329,1220,441
674307341513269249,9917,5940
674291837063053312,12853,5054
674271431610523648,1360,632
674269164442398721,800,200
674265582246694913,1429,720
674262580978937856,1151,372
674255168825880576,1271,458
674082852460433408,658,141
674075285688614912,863,243
674063288070742018,5575,1881
674053186244734976,2879,1103
674051556661161984,1262,422
674045139690631169,1239,549
674042553264685056,620,107
674038233588723717,950,361
674036086168010753,740,180
674024893172875264,1550,1058
674019345211760640,989,258
674014384960745472,1357,546
674008982932058114,1062,294
673956914389192708,1708,819
673919437611909120,1034,318
673906403526995968,2773,1407
673887867907739649,820,218
673716320723169284,2705,661
673715861853720576,3085,1779
673711475735838725,919,259
673709992831262724,732,229
673708611235921920,934,250
673707060090052608,967,337
673705679337693185,1099,349
673700254269775872,1257,489
673697980713705472,3420,1667
673689733134946305,1500,557
673688752737402881,1096,429
673686845050527744,1249,365
673680198160809984,1198,401
673662677122719744,1100,318
673656262056419329,629,192
673636718965334016,969,305
673612854080196609,1392,618
673583129559498752,1039,306
673580926094458881,717,230
673576835670777856,1203,479
673363615379013632,911,266
673359818736984064,1258,581
673355879178194945,1303,487
673352124999274496,1461,469
673350198937153538,665,182
673345638550134785,2174,1082
673343217010679808,836,232
673342308415348736,1106,485
673320132811366400,11696,6746
673317986296586240,758,213
673295268553605120,6568,2694
673270968295534593,925,307
673240798075449344,1237,609
673213039743795200,1917,712
673148804208660480,1449,535
672997845381865473,1706,619
672995267319328768,820,247
672988786805112832,851,252
672984142909456390,1088,461
672980819271634944,1590,877
672975131468300288,1452,766
672970152493887488,810,299
672968025906282496,1141,456
672964561327235073,1228,544
672902681409806336,1186,417
672898206762672129,770,353
672884426393653248,1337,718
672877615439593473,886,295
672834301050937345,1128,494
672828477930868736,1085,409
672640509974827008,849,268
672622327801233409,1127,413
672614745925664768,1065,507
672609152938721280,942,333
672604026190569472,941,332
672594978741354496,1139,520
672591762242805761,822,277
672591271085670400,629,153
672538107540070400,883,310
672523490734551040,540,143
672488522314567680,969,365
672482722825261057,965,513
672481316919734272,625,110
672475084225949696,1262,601
672466075045466113,1165,437
672272411274932228,5605,2883
672267570918129665,1281,526
672264251789176834,994,281
672256522047614977,2452,1305
672254177670729728,1247,639
672248013293752320,1493,511
672245253877968896,593,128
672239279297454080,798,270
672231046314901505,1586,870
672222792075620352,690,170
672205392827572224,1928,991
672169685991993344,892,314
672160042234327040,751,301
672139350159835138,1512,587
672125275208069120,2075,964
672095186491711488,857,325
672082170312290304,821,315
672068090318987265,1115,437
671896809300709376,7424,3623
671891728106971137,1150,471
671882082306625538,3023,1185
671879137494245376,1222,561
671874878652489728,1086,472
671866342182637568,978,410
671855973984772097,782,365
671789708968640512,6162,2949
671768281401958400,1025,423
671763349865160704,1463,761
671744970634719232,1175,644
671743150407421952,658,196
671735591348891648,1263,645
671729906628341761,7321,3735
671561002136281088,11112,6198
671550332464455680,798,182
671547767500775424,1187,490
671544874165002241,1704,878
671542985629241344,943,476
671538301157904385,822,333
671536543010570240,1013,338
671533943490011136,885,489
671528761649688577,717,210
671520732782923777,1197,441
671518598289059840,821,246
671511350426865664,1388,598
671504605491109889,6084,3068
671497587707535361,801,378
671488513339211776,861,407
671486386088865792,499,170
671485057807351808,657,192
671390180817915904,1258,644
671362598324076544,956,254
671357843010908160,345,132
671355857343524864,407,102
671347597085433856,813,362
671186162933985280,618,174
671182547775299584,956,278
671166507850801152,762,300
671163268581498880,1426,951
671159727754231808,310,67
671154572044468225,609,184
671151324042559489,571,127
671147085991960577,570,191
671141549288370177,1003,564
671138694582165504,801,334
671134062904504320,637,158
671122204919246848,3012,2154
671115716440031232,1191,662
671109016219725825,979,373
670995969505435648,946,235
670842764863651840,21431,7434
670840546554966016,514,165
670838202509447168,959,590
670833812859932673,373,107
670832455012716544,627,180
670826280409919488,4755,3448
670823764196741120,658,157
670822709593571328,537,82
670815497391357952,2715,1288
670811965569282048,960,226
670807719151067136,1031,422
670804601705242624,1693,807
670803562457407488,297,75
670797304698376195,645,199
670792680469889025,720,235
670789397210615808,569,209
670786190031921152,516,166
670783437142401025,711,326
670782429121134593,1316,644
670780561024270336,688,247
670778058496974848,291,62
670764103623966721,937,365
670755717859713024,387,86
670733412878163972,830,441
670727704916926465,719,311
670717338665226240,1024,408
670704688707301377,679,313
670691627984359425,508,207
670679630144274432,648,235
670676092097810432,211,35
670668383499735048,9223,4234
670474236058800128,1310,629
670468609693655041,308,77
670465786746662913,844,459
670452855871037440,479,173
670449342516494336,1058,561
670444955656130560,5916,1720
670442337873600512,570,173
670435821946826752,915,428
670434127938719744,1241,555
670433248821026816,289,99
670428280563085312,1195,509
670427002554466305,452,140
670421925039075328,1111,540
670420569653809152,530,262
670417414769758208,490,280
670411370698022913,1755,755
670408998013820928,476,183
670403879788544000,368,126
670385711116361728,481,169
670374371102445568,654,230
670361874861563904,284,54
670338931251150849,365,96
670319130621435904,3380,1053
670303360680108032,377,106
670290420111441920,614,245
670093938074779648,893,275
670086499208155136,602,212
670079681849372674,1915,1042
670073503555706880,1361,676
670069087419133954,530,204
670061506722140161,649,282
670055038660800512,582,277
670046952931721218,560,147
670040295598354432,643,95
670037189829525505,515,236
670003130994700288,285,76
669993076832759809,277,68
669972011175813120,385,130
669970042633789440,261,43
669942763794931712,434,131
669926384437997569,328,80
669923323644657664,197,50
669753178989142016,690,335
669749430875258880,224,55
669684865554620416,438,74
669683899023405056,332,91
669682095984410625,306,112
669680153564442624,572,240
669661792646373376,703,357
669625907762618368,3048,1544
669603084620980224,830,316
669597912108789760,438,129
669583744538451968,1298,788
669573570759163904,379,119
669571471778410496,1379,863
669567591774625800,199,45
669564461267722241,328,102
669393256313184256,304,61
669375718304980992,1153,619
669371483794317312,424,147
669367896104181761,398,127
669363888236994561,545,198
669359674819481600,322,101
669354382627049472,2332,1075
669353438988365824,556,222
669351434509529089,371,151
669328503091937280,886,356
669327207240699904,485,99
669324657376567296,430,180
669216679721873412,1030,344
669214165781868544,376,134
669203728096960512,870,400
669037058363662336,561,260
669015743032369152,636,320
669006782128353280,501,205
669000397445533696,18145,5420
668994913074286592,384,186
668992363537309700,640,290
668989615043424256,584,285
668988183816871936,781,389
668986018524233728,467,137
668981893510119424,468,253
668979806671884288,690,285
668975677807423489,1130,493
668967877119254528,124,18
668960084974809088,601,207
668955713004314625,234,63
668932921458302977,224,50
668902994700836864,271,85
668892474547511297,342,123
668872652652679168,465,260
668852170888998912,399,139
668826086256599040,374,111
668815180734689280,477,219
668779399630725120,619,319
668655139528511488,461,184
668645506898350081,751,451
668643542311546881,764,441
668641109086707712,927,458
668636665813057536,899,428
668633411083464705,2418,1367
668631377374486528,605,274
668627278264475648,272,95
668625577880875008,322,109
668623201287675904,1228,646
668620235289837568,180,35
668614819948453888,533,267
668587383441514497,1445,911
668567822092664832,203,46
668544745690562560,439,194
668542336805281792,389,179
668537837512433665,220,61
668528771708952576,396,187
668507509523615744,269,86
668496999348633600,351,113
668484198282485761,359,204
668480044826800133,382,125
668466899341221888,751,433
668297328638447616,543,254
668291999406125056,208,25
668286279830867968,427,110
668274247790391296,703,193
668268907921326080,473,204
668256321989451776,1128,509
668248472370458624,815,400
668237644992782336,5322,2374
668226093875376128,241,84
668221241640230912,442,169
668204964695683073,477,169
668190681446379520,562,169
668171859951755264,414,159
668154635664932864,428,266
668142349051129856,499,233
668113020489474048,564,206
667937095915278337,1093,676
667924896115245057,260,95
667915453470232577,181,46
667911425562669056,421,239
667902449697558528,737,324
667886921285246976,1620,898
667885044254572545,714,389
667878741721415682,341,100
667873844930215936,539,333
667866724293877760,2645,881
667861340749471744,216,68
667832474953625600,246,53
667806454573760512,910,411
667801013445750784,276,80
667793409583771648,591,279
667782464991965184,355,208
667773195014021121,199,44
667766675769573376,367,184
667728196545200128,319,125
667724302356258817,418,262
667550904950915073,0,28
667550882905632768,0,25
667549055577362432,4972,1898
667546741521195010,300,104
667544320556335104,745,450
667538891197542400,171,57
667534815156183040,704,440
667530908589760512,403,205
667524857454854144,1467,953
667517642048163840,327,163
667509364010450944,5882,1833
667502640335572993,474,192
667495797102141441,444,227
667491009379606528,447,187
667470559035432960,222,85
667455448082227200,167,53
667453023279554560,278,70
667443425659232256,670,480
667437278097252352,389,198
667435689202614272,264,75
667405339315146752,401,192
667393430834667520,165,50
667369227918143488,323,141
667211855547486208,418,209
667200525029539841,532,224
667192066997374976,322,84
667188689915760640,633,327
667182792070062081,12218,5172
667177989038297088,158,47
667176164155375616,514,378
667174963120574464,216,69
667171260800061440,184,72
667165590075940865,2327,950
